id,bidding_zone,timestamp,price_eur_mwh,created_at
923277,NO1,2025-10-15 08:00:00+00,67.01,2026-01-12 15:10:35.688421+00
923278,NO1,2025-10-15 08:15:00+00,66.13,2026-01-12 15:10:35.688421+00
923279,NO1,2025-10-15 08:30:00+00,66.07,2026-01-12 15:10:35.688421+00
923280,NO1,2025-10-15 08:45:00+00,65.63,2026-01-12 15:10:35.688421+00
923281,NO1,2025-10-15 09:00:00+00,66.24,2026-01-12 15:10:35.688421+00
923282,NO1,2025-10-15 09:15:00+00,65.94,2026-01-12 15:10:35.688421+00
923283,NO1,2025-10-15 09:30:00+00,65.34,2026-01-12 15:10:35.688421+00
923284,NO1,2025-10-15 09:45:00+00,64.65,2026-01-12 15:10:35.688421+00
923285,NO1,2025-10-15 10:00:00+00,65.29,2026-01-12 15:10:35.688421+00
923286,NO1,2025-10-15 10:15:00+00,65.02,2026-01-12 15:10:35.688421+00
923287,NO1,2025-10-15 10:30:00+00,64.99,2026-01-12 15:10:35.688421+00
923288,NO1,2025-10-15 10:45:00+00,64.95,2026-01-12 15:10:35.688421+00
923289,NO1,2025-10-15 11:00:00+00,64.32,2026-01-12 15:10:35.688421+00
923290,NO1,2025-10-15 11:15:00+00,64.16,2026-01-12 15:10:35.688421+00
923291,NO1,2025-10-15 11:30:00+00,64.15,2026-01-12 15:10:35.688421+00
923292,NO1,2025-10-15 11:45:00+00,64.10,2026-01-12 15:10:35.688421+00
923293,NO1,2025-10-15 12:00:00+00,63.43,2026-01-12 15:10:35.688421+00
923294,NO1,2025-10-15 12:15:00+00,63.70,2026-01-12 15:10:35.688421+00
923295,NO1,2025-10-15 12:30:00+00,63.84,2026-01-12 15:10:35.688421+00
923296,NO1,2025-10-15 12:45:00+00,63.90,2026-01-12 15:10:35.688421+00
923297,NO1,2025-10-15 13:00:00+00,65.55,2026-01-12 15:10:35.688421+00
923298,NO1,2025-10-15 13:15:00+00,65.88,2026-01-12 15:10:35.688421+00
923299,NO1,2025-10-15 13:30:00+00,66.01,2026-01-12 15:10:35.688421+00
923300,NO1,2025-10-15 13:45:00+00,66.08,2026-01-12 15:10:35.688421+00
923301,NO1,2025-10-15 14:00:00+00,66.56,2026-01-12 15:10:35.688421+00
923302,NO1,2025-10-15 14:15:00+00,66.93,2026-01-12 15:10:35.688421+00
923303,NO1,2025-10-15 14:30:00+00,67.47,2026-01-12 15:10:35.688421+00
923304,NO1,2025-10-15 14:45:00+00,68.81,2026-01-12 15:10:35.688421+00
923305,NO1,2025-10-15 15:00:00+00,66.28,2026-01-12 15:10:35.688421+00
923306,NO1,2025-10-15 15:15:00+00,66.68,2026-01-12 15:10:35.688421+00
923307,NO1,2025-10-15 15:30:00+00,68.24,2026-01-12 15:10:35.688421+00
923308,NO1,2025-10-15 15:45:00+00,68.34,2026-01-12 15:10:35.688421+00
923309,NO1,2025-10-15 16:00:00+00,69.71,2026-01-12 15:10:35.688421+00
923310,NO1,2025-10-15 16:15:00+00,70.29,2026-01-12 15:10:35.688421+00
923311,NO1,2025-10-15 16:30:00+00,70.69,2026-01-12 15:10:35.688421+00
923312,NO1,2025-10-15 16:45:00+00,70.45,2026-01-12 15:10:35.688421+00
923313,NO1,2025-10-15 17:00:00+00,67.64,2026-01-12 15:10:35.688421+00
923314,NO1,2025-10-15 17:15:00+00,67.44,2026-01-12 15:10:35.688421+00
923315,NO1,2025-10-15 17:30:00+00,67.29,2026-01-12 15:10:35.688421+00
923316,NO1,2025-10-15 17:45:00+00,67.06,2026-01-12 15:10:35.688421+00
923317,NO1,2025-10-15 18:00:00+00,66.65,2026-01-12 15:10:35.688421+00
923318,NO1,2025-10-15 18:15:00+00,67.14,2026-01-12 15:10:35.688421+00
923319,NO1,2025-10-15 18:30:00+00,66.74,2026-01-12 15:10:35.688421+00
923320,NO1,2025-10-15 18:45:00+00,66.52,2026-01-12 15:10:35.688421+00
923321,NO1,2025-10-15 19:00:00+00,66.81,2026-01-12 15:10:35.688421+00
923322,NO1,2025-10-15 19:15:00+00,66.24,2026-01-12 15:10:35.688421+00
923323,NO1,2025-10-15 19:30:00+00,66.06,2026-01-12 15:10:35.688421+00
923324,NO1,2025-10-15 19:45:00+00,65.84,2026-01-12 15:10:35.688421+00
923325,NO1,2025-10-15 20:00:00+00,66.57,2026-01-12 15:10:35.688421+00
923326,NO1,2025-10-15 20:15:00+00,66.38,2026-01-12 15:10:35.688421+00
923327,NO1,2025-10-15 20:30:00+00,65.97,2026-01-12 15:10:35.688421+00
923328,NO1,2025-10-15 20:45:00+00,64.60,2026-01-12 15:10:35.688421+00
923329,NO1,2025-10-15 21:00:00+00,64.59,2026-01-12 15:10:35.688421+00
923330,NO1,2025-10-15 21:15:00+00,63.30,2026-01-12 15:10:35.688421+00
923331,NO1,2025-10-15 21:30:00+00,62.82,2026-01-12 15:10:35.688421+00
923332,NO1,2025-10-15 21:45:00+00,62.17,2026-01-12 15:10:35.688421+00
923333,NO1,2025-10-15 22:00:00+00,62.57,2026-01-12 15:10:35.688421+00
923334,NO1,2025-10-15 22:15:00+00,61.88,2026-01-12 15:10:35.688421+00
923335,NO1,2025-10-15 22:30:00+00,61.78,2026-01-12 15:10:35.688421+00
923336,NO1,2025-10-15 22:45:00+00,61.62,2026-01-12 15:10:35.688421+00
923337,NO1,2025-10-15 23:00:00+00,60.78,2026-01-12 15:10:35.688421+00
923338,NO1,2025-10-15 23:15:00+00,60.63,2026-01-12 15:10:35.688421+00
923339,NO1,2025-10-15 23:30:00+00,60.80,2026-01-12 15:10:35.688421+00
923340,NO1,2025-10-15 23:45:00+00,60.70,2026-01-12 15:10:35.688421+00
923341,NO1,2025-10-16 00:00:00+00,60.46,2026-01-12 15:10:35.688421+00
923342,NO1,2025-10-16 00:15:00+00,60.33,2026-01-12 15:10:35.688421+00
923343,NO1,2025-10-16 00:30:00+00,60.64,2026-01-12 15:10:35.688421+00
923344,NO1,2025-10-16 00:45:00+00,60.60,2026-01-12 15:10:35.688421+00
923345,NO1,2025-10-16 01:00:00+00,59.30,2026-01-12 15:10:35.688421+00
923346,NO1,2025-10-16 01:15:00+00,59.26,2026-01-12 15:10:35.688421+00
923347,NO1,2025-10-16 01:30:00+00,59.46,2026-01-12 15:10:35.688421+00
923348,NO1,2025-10-16 01:45:00+00,59.10,2026-01-12 15:10:35.688421+00
923349,NO1,2025-10-16 02:00:00+00,60.21,2026-01-12 15:10:35.688421+00
923350,NO1,2025-10-16 02:15:00+00,59.97,2026-01-12 15:10:35.688421+00
923351,NO1,2025-10-16 02:30:00+00,59.96,2026-01-12 15:10:35.688421+00
923352,NO1,2025-10-16 02:45:00+00,59.91,2026-01-12 15:10:35.688421+00
923353,NO1,2025-10-16 03:00:00+00,59.97,2026-01-12 15:10:35.688421+00
923354,NO1,2025-10-16 03:15:00+00,60.19,2026-01-12 15:10:35.688421+00
923355,NO1,2025-10-16 03:30:00+00,60.43,2026-01-12 15:10:35.688421+00
923356,NO1,2025-10-16 03:45:00+00,60.15,2026-01-12 15:10:35.688421+00
923357,NO1,2025-10-16 04:00:00+00,60.25,2026-01-12 15:10:35.688421+00
923358,NO1,2025-10-16 04:15:00+00,60.33,2026-01-12 15:10:35.688421+00
923359,NO1,2025-10-16 04:30:00+00,60.80,2026-01-12 15:10:35.688421+00
923360,NO1,2025-10-16 04:45:00+00,61.34,2026-01-12 15:10:35.688421+00
923361,NO1,2025-10-16 05:00:00+00,59.98,2026-01-12 15:10:35.688421+00
923362,NO1,2025-10-16 05:15:00+00,60.59,2026-01-12 15:10:35.688421+00
923363,NO1,2025-10-16 05:30:00+00,62.88,2026-01-12 15:10:35.688421+00
923364,NO1,2025-10-16 05:45:00+00,64.04,2026-01-12 15:10:35.688421+00
923365,NO1,2025-10-16 06:00:00+00,67.16,2026-01-12 15:10:35.688421+00
923366,NO1,2025-10-16 06:15:00+00,67.89,2026-01-12 15:10:35.688421+00
923367,NO1,2025-10-16 06:30:00+00,65.81,2026-01-12 15:10:35.688421+00
923368,NO1,2025-10-16 06:45:00+00,63.70,2026-01-12 15:10:35.688421+00
923369,NO1,2025-10-16 07:00:00+00,71.28,2026-01-12 15:10:35.688421+00
923370,NO1,2025-10-16 07:15:00+00,66.58,2026-01-12 15:10:35.688421+00
923371,NO1,2025-10-16 07:30:00+00,63.80,2026-01-12 15:10:35.688421+00
923372,NO1,2025-10-16 07:45:00+00,63.48,2026-01-12 15:10:35.688421+00
923373,NO1,2025-10-16 08:00:00+00,63.74,2026-01-12 15:10:35.688421+00
923374,NO1,2025-10-16 08:15:00+00,63.53,2026-01-12 15:10:35.688421+00
923375,NO1,2025-10-16 08:30:00+00,63.02,2026-01-12 15:10:35.688421+00
923376,NO1,2025-10-16 08:45:00+00,59.42,2026-01-12 15:10:35.688421+00
923377,NO1,2025-10-16 09:00:00+00,56.28,2026-01-12 15:10:35.688421+00
923378,NO1,2025-10-16 09:15:00+00,55.02,2026-01-12 15:10:35.688421+00
923379,NO1,2025-10-16 09:30:00+00,54.95,2026-01-12 15:10:35.688421+00
923380,NO1,2025-10-16 09:45:00+00,54.91,2026-01-12 15:10:35.688421+00
923381,NO1,2025-10-16 10:00:00+00,57.34,2026-01-12 15:10:35.688421+00
923382,NO1,2025-10-16 10:15:00+00,59.64,2026-01-12 15:10:35.688421+00
923383,NO1,2025-10-16 10:30:00+00,61.73,2026-01-12 15:10:35.688421+00
923384,NO1,2025-10-16 10:45:00+00,61.58,2026-01-12 15:10:35.688421+00
923385,NO1,2025-10-16 11:00:00+00,61.61,2026-01-12 15:10:35.688421+00
923386,NO1,2025-10-16 11:15:00+00,61.44,2026-01-12 15:10:35.688421+00
923387,NO1,2025-10-16 11:30:00+00,61.48,2026-01-12 15:10:35.688421+00
923388,NO1,2025-10-16 11:45:00+00,61.58,2026-01-12 15:10:35.688421+00
923389,NO1,2025-10-16 12:00:00+00,60.84,2026-01-12 15:10:35.688421+00
923390,NO1,2025-10-16 12:15:00+00,60.90,2026-01-12 15:10:35.688421+00
923391,NO1,2025-10-16 12:30:00+00,60.94,2026-01-12 15:10:35.688421+00
923392,NO1,2025-10-16 12:45:00+00,61.52,2026-01-12 15:10:35.688421+00
923393,NO1,2025-10-16 13:00:00+00,60.94,2026-01-12 15:10:35.688421+00
923394,NO1,2025-10-16 13:15:00+00,61.59,2026-01-12 15:10:35.688421+00
923395,NO1,2025-10-16 13:30:00+00,62.17,2026-01-12 15:10:35.688421+00
923396,NO1,2025-10-16 13:45:00+00,62.20,2026-01-12 15:10:35.688421+00
923397,NO1,2025-10-16 14:00:00+00,60.27,2026-01-12 15:10:35.688421+00
923398,NO1,2025-10-16 14:15:00+00,61.90,2026-01-12 15:10:35.688421+00
923399,NO1,2025-10-16 14:30:00+00,61.93,2026-01-12 15:10:35.688421+00
923400,NO1,2025-10-16 14:45:00+00,61.99,2026-01-12 15:10:35.688421+00
923401,NO1,2025-10-16 15:00:00+00,61.68,2026-01-12 15:10:35.688421+00
923402,NO1,2025-10-16 15:15:00+00,61.99,2026-01-12 15:10:35.688421+00
923403,NO1,2025-10-16 15:30:00+00,63.52,2026-01-12 15:10:35.688421+00
923404,NO1,2025-10-16 15:45:00+00,66.43,2026-01-12 15:10:35.688421+00
923405,NO1,2025-10-16 16:00:00+00,62.69,2026-01-12 15:10:35.688421+00
923406,NO1,2025-10-16 16:15:00+00,62.89,2026-01-12 15:10:35.688421+00
923407,NO1,2025-10-16 16:30:00+00,63.64,2026-01-12 15:10:35.688421+00
923408,NO1,2025-10-16 16:45:00+00,65.08,2026-01-12 15:10:35.688421+00
923409,NO1,2025-10-16 17:00:00+00,64.10,2026-01-12 15:10:35.688421+00
923410,NO1,2025-10-16 17:15:00+00,65.17,2026-01-12 15:10:35.688421+00
923411,NO1,2025-10-16 17:30:00+00,65.58,2026-01-12 15:10:35.688421+00
923412,NO1,2025-10-16 17:45:00+00,64.28,2026-01-12 15:10:35.688421+00
923413,NO1,2025-10-16 18:00:00+00,64.93,2026-01-12 15:10:35.688421+00
923414,NO1,2025-10-16 18:15:00+00,63.24,2026-01-12 15:10:35.688421+00
923415,NO1,2025-10-16 18:30:00+00,63.98,2026-01-12 15:10:35.688421+00
923416,NO1,2025-10-16 18:45:00+00,63.28,2026-01-12 15:10:35.688421+00
923417,NO1,2025-10-16 19:00:00+00,63.98,2026-01-12 15:10:35.688421+00
923418,NO1,2025-10-16 19:15:00+00,63.08,2026-01-12 15:10:35.688421+00
923419,NO1,2025-10-16 19:30:00+00,62.92,2026-01-12 15:10:35.688421+00
923420,NO1,2025-10-16 19:45:00+00,62.50,2026-01-12 15:10:35.688421+00
923421,NO1,2025-10-16 20:00:00+00,62.47,2026-01-12 15:10:35.688421+00
923422,NO1,2025-10-16 20:15:00+00,62.66,2026-01-12 15:10:35.688421+00
923423,NO1,2025-10-16 20:30:00+00,63.20,2026-01-12 15:10:35.688421+00
923424,NO1,2025-10-16 20:45:00+00,62.61,2026-01-12 15:10:35.688421+00
923425,NO1,2025-10-16 21:00:00+00,62.78,2026-01-12 15:10:35.688421+00
923426,NO1,2025-10-16 21:15:00+00,62.53,2026-01-12 15:10:35.688421+00
923427,NO1,2025-10-16 21:30:00+00,62.34,2026-01-12 15:10:35.688421+00
923428,NO1,2025-10-16 21:45:00+00,62.10,2026-01-12 15:10:35.688421+00
923429,NO1,2025-10-16 22:00:00+00,61.90,2026-01-12 15:10:35.688421+00
923430,NO1,2025-10-16 22:15:00+00,61.68,2026-01-12 15:10:35.688421+00
923431,NO1,2025-10-16 22:30:00+00,61.49,2026-01-12 15:10:35.688421+00
923432,NO1,2025-10-16 22:45:00+00,61.31,2026-01-12 15:10:35.688421+00
923433,NO1,2025-10-16 23:00:00+00,60.99,2026-01-12 15:10:35.688421+00
923434,NO1,2025-10-16 23:15:00+00,60.81,2026-01-12 15:10:35.688421+00
923435,NO1,2025-10-16 23:30:00+00,60.75,2026-01-12 15:10:35.688421+00
923436,NO1,2025-10-16 23:45:00+00,60.71,2026-01-12 15:10:35.688421+00
923437,NO1,2025-10-17 00:00:00+00,60.23,2026-01-12 15:10:35.688421+00
923438,NO1,2025-10-17 00:15:00+00,60.25,2026-01-12 15:10:35.688421+00
923439,NO1,2025-10-17 00:30:00+00,60.27,2026-01-12 15:10:35.688421+00
923440,NO1,2025-10-17 00:45:00+00,60.32,2026-01-12 15:10:35.688421+00
923441,NO1,2025-10-17 01:00:00+00,60.46,2026-01-12 15:10:35.688421+00
923442,NO1,2025-10-17 01:15:00+00,60.52,2026-01-12 15:10:35.688421+00
923443,NO1,2025-10-17 01:30:00+00,60.56,2026-01-12 15:10:35.688421+00
923444,NO1,2025-10-17 01:45:00+00,60.53,2026-01-12 15:10:35.688421+00
923445,NO1,2025-10-17 02:00:00+00,61.37,2026-01-12 15:10:35.688421+00
923446,NO1,2025-10-17 02:15:00+00,61.45,2026-01-12 15:10:35.688421+00
923447,NO1,2025-10-17 02:30:00+00,61.48,2026-01-12 15:10:35.688421+00
923448,NO1,2025-10-17 02:45:00+00,61.59,2026-01-12 15:10:35.688421+00
923449,NO1,2025-10-17 03:00:00+00,61.46,2026-01-12 15:10:35.688421+00
923450,NO1,2025-10-17 03:15:00+00,61.52,2026-01-12 15:10:35.688421+00
923451,NO1,2025-10-17 03:30:00+00,61.71,2026-01-12 15:10:35.688421+00
923452,NO1,2025-10-17 03:45:00+00,61.72,2026-01-12 15:10:35.688421+00
923453,NO1,2025-10-17 04:00:00+00,62.53,2026-01-12 15:10:35.688421+00
923454,NO1,2025-10-17 04:15:00+00,63.18,2026-01-12 15:10:35.688421+00
923455,NO1,2025-10-17 04:30:00+00,63.58,2026-01-12 15:10:35.688421+00
923456,NO1,2025-10-17 04:45:00+00,63.96,2026-01-12 15:10:35.688421+00
923457,NO1,2025-10-17 05:00:00+00,64.54,2026-01-12 15:10:35.688421+00
923458,NO1,2025-10-17 05:15:00+00,64.65,2026-01-12 15:10:35.688421+00
923459,NO1,2025-10-17 05:30:00+00,65.40,2026-01-12 15:10:35.688421+00
923460,NO1,2025-10-17 05:45:00+00,66.96,2026-01-12 15:10:35.688421+00
923461,NO1,2025-10-17 06:00:00+00,66.52,2026-01-12 15:10:35.688421+00
923462,NO1,2025-10-17 06:15:00+00,66.65,2026-01-12 15:10:35.688421+00
923463,NO1,2025-10-17 06:30:00+00,66.58,2026-01-12 15:10:35.688421+00
923464,NO1,2025-10-17 06:45:00+00,66.54,2026-01-12 15:10:35.688421+00
923465,NO1,2025-10-17 07:00:00+00,67.43,2026-01-12 15:10:35.688421+00
923466,NO1,2025-10-17 07:15:00+00,66.78,2026-01-12 15:10:35.688421+00
923467,NO1,2025-10-17 07:30:00+00,66.70,2026-01-12 15:10:35.688421+00
923468,NO1,2025-10-17 07:45:00+00,66.64,2026-01-12 15:10:35.688421+00
923469,NO1,2025-10-17 08:00:00+00,66.81,2026-01-12 15:10:35.688421+00
923470,NO1,2025-10-17 08:15:00+00,66.27,2026-01-12 15:10:35.688421+00
923471,NO1,2025-10-17 08:30:00+00,65.93,2026-01-12 15:10:35.688421+00
923472,NO1,2025-10-17 08:45:00+00,65.57,2026-01-12 15:10:35.688421+00
923473,NO1,2025-10-17 09:00:00+00,65.70,2026-01-12 15:10:35.688421+00
923474,NO1,2025-10-17 09:15:00+00,65.52,2026-01-12 15:10:35.688421+00
923475,NO1,2025-10-17 09:30:00+00,65.27,2026-01-12 15:10:35.688421+00
923476,NO1,2025-10-17 09:45:00+00,65.23,2026-01-12 15:10:35.688421+00
923477,NO1,2025-10-17 10:00:00+00,64.72,2026-01-12 15:10:35.688421+00
923478,NO1,2025-10-17 10:15:00+00,64.76,2026-01-12 15:10:35.688421+00
923479,NO1,2025-10-17 10:30:00+00,64.74,2026-01-12 15:10:35.688421+00
923480,NO1,2025-10-17 10:45:00+00,64.82,2026-01-12 15:10:35.688421+00
923481,NO1,2025-10-17 11:00:00+00,64.60,2026-01-12 15:10:35.688421+00
923482,NO1,2025-10-17 11:15:00+00,64.59,2026-01-12 15:10:35.688421+00
923483,NO1,2025-10-17 11:30:00+00,64.57,2026-01-12 15:10:35.688421+00
923484,NO1,2025-10-17 11:45:00+00,64.52,2026-01-12 15:10:35.688421+00
923485,NO1,2025-10-17 12:00:00+00,63.67,2026-01-12 15:10:35.688421+00
923486,NO1,2025-10-17 12:15:00+00,63.76,2026-01-12 15:10:35.688421+00
923487,NO1,2025-10-17 12:30:00+00,63.80,2026-01-12 15:10:35.688421+00
923488,NO1,2025-10-17 12:45:00+00,63.85,2026-01-12 15:10:35.688421+00
923489,NO1,2025-10-17 13:00:00+00,63.04,2026-01-12 15:10:35.688421+00
923490,NO1,2025-10-17 13:15:00+00,63.73,2026-01-12 15:10:35.688421+00
923491,NO1,2025-10-17 13:30:00+00,64.03,2026-01-12 15:10:35.688421+00
923492,NO1,2025-10-17 13:45:00+00,64.26,2026-01-12 15:10:35.688421+00
923493,NO1,2025-10-17 14:00:00+00,64.35,2026-01-12 15:10:35.688421+00
923494,NO1,2025-10-17 14:15:00+00,65.15,2026-01-12 15:10:35.688421+00
923495,NO1,2025-10-17 14:30:00+00,65.30,2026-01-12 15:10:35.688421+00
923496,NO1,2025-10-17 14:45:00+00,66.51,2026-01-12 15:10:35.688421+00
923497,NO1,2025-10-17 15:00:00+00,65.13,2026-01-12 15:10:35.688421+00
923498,NO1,2025-10-17 15:15:00+00,65.83,2026-01-12 15:10:35.688421+00
923499,NO1,2025-10-17 15:30:00+00,65.99,2026-01-12 15:10:35.688421+00
923500,NO1,2025-10-17 15:45:00+00,66.67,2026-01-12 15:10:35.688421+00
923501,NO1,2025-10-17 16:00:00+00,66.54,2026-01-12 15:10:35.688421+00
923502,NO1,2025-10-17 16:15:00+00,66.66,2026-01-12 15:10:35.688421+00
923503,NO1,2025-10-17 16:30:00+00,66.59,2026-01-12 15:10:35.688421+00
923504,NO1,2025-10-17 16:45:00+00,66.89,2026-01-12 15:10:35.688421+00
923505,NO1,2025-10-17 17:00:00+00,65.27,2026-01-12 15:10:35.688421+00
923506,NO1,2025-10-17 17:15:00+00,65.21,2026-01-12 15:10:35.688421+00
923507,NO1,2025-10-17 17:30:00+00,65.04,2026-01-12 15:10:35.688421+00
923508,NO1,2025-10-17 17:45:00+00,64.87,2026-01-12 15:10:35.688421+00
923509,NO1,2025-10-17 18:00:00+00,64.75,2026-01-12 15:10:35.688421+00
923510,NO1,2025-10-17 18:15:00+00,64.52,2026-01-12 15:10:35.688421+00
923511,NO1,2025-10-17 18:30:00+00,64.36,2026-01-12 15:10:35.688421+00
923512,NO1,2025-10-17 18:45:00+00,64.18,2026-01-12 15:10:35.688421+00
923513,NO1,2025-10-17 19:00:00+00,64.70,2026-01-12 15:10:35.688421+00
923514,NO1,2025-10-17 19:15:00+00,64.15,2026-01-12 15:10:35.688421+00
923515,NO1,2025-10-17 19:30:00+00,63.99,2026-01-12 15:10:35.688421+00
923516,NO1,2025-10-17 19:45:00+00,63.82,2026-01-12 15:10:35.688421+00
923517,NO1,2025-10-17 20:00:00+00,64.67,2026-01-12 15:10:35.688421+00
923518,NO1,2025-10-17 20:15:00+00,64.43,2026-01-12 15:10:35.688421+00
923519,NO1,2025-10-17 20:30:00+00,64.27,2026-01-12 15:10:35.688421+00
923520,NO1,2025-10-17 20:45:00+00,63.69,2026-01-12 15:10:35.688421+00
923521,NO1,2025-10-17 21:00:00+00,64.04,2026-01-12 15:10:35.688421+00
923522,NO1,2025-10-17 21:15:00+00,63.89,2026-01-12 15:10:35.688421+00
923523,NO1,2025-10-17 21:30:00+00,63.45,2026-01-12 15:10:35.688421+00
923524,NO1,2025-10-17 21:45:00+00,63.14,2026-01-12 15:10:35.688421+00
923525,NO1,2025-10-17 22:00:00+00,52.77,2026-01-12 15:10:35.688421+00
923526,NO1,2025-10-17 22:15:00+00,52.92,2026-01-12 15:10:35.688421+00
923527,NO1,2025-10-17 22:30:00+00,52.78,2026-01-12 15:10:35.688421+00
923528,NO1,2025-10-17 22:45:00+00,52.19,2026-01-12 15:10:35.688421+00
923529,NO1,2025-10-17 23:00:00+00,51.73,2026-01-12 15:10:35.688421+00
923530,NO1,2025-10-17 23:15:00+00,51.78,2026-01-12 15:10:35.688421+00
923531,NO1,2025-10-17 23:30:00+00,51.82,2026-01-12 15:10:35.688421+00
923532,NO1,2025-10-17 23:45:00+00,51.86,2026-01-12 15:10:35.688421+00
923533,NO1,2025-10-18 00:00:00+00,51.58,2026-01-12 15:10:35.688421+00
923534,NO1,2025-10-18 00:15:00+00,51.69,2026-01-12 15:10:35.688421+00
923535,NO1,2025-10-18 00:30:00+00,51.72,2026-01-12 15:10:35.688421+00
923536,NO1,2025-10-18 00:45:00+00,51.71,2026-01-12 15:10:35.688421+00
923537,NO1,2025-10-18 01:00:00+00,51.67,2026-01-12 15:10:35.688421+00
923538,NO1,2025-10-18 01:15:00+00,51.69,2026-01-12 15:10:35.688421+00
923539,NO1,2025-10-18 01:30:00+00,51.77,2026-01-12 15:10:35.688421+00
923540,NO1,2025-10-18 01:45:00+00,51.81,2026-01-12 15:10:35.688421+00
923541,NO1,2025-10-18 02:00:00+00,51.86,2026-01-12 15:10:35.688421+00
923542,NO1,2025-10-18 02:15:00+00,51.88,2026-01-12 15:10:35.688421+00
923543,NO1,2025-10-18 02:30:00+00,51.93,2026-01-12 15:10:35.688421+00
923544,NO1,2025-10-18 02:45:00+00,52.25,2026-01-12 15:10:35.688421+00
923545,NO1,2025-10-18 03:00:00+00,51.98,2026-01-12 15:10:35.688421+00
923546,NO1,2025-10-18 03:15:00+00,52.95,2026-01-12 15:10:35.688421+00
923547,NO1,2025-10-18 03:30:00+00,54.40,2026-01-12 15:10:35.688421+00
923548,NO1,2025-10-18 03:45:00+00,55.97,2026-01-12 15:10:35.688421+00
923549,NO1,2025-10-18 04:00:00+00,64.63,2026-01-12 15:10:35.688421+00
923550,NO1,2025-10-18 04:15:00+00,65.04,2026-01-12 15:10:35.688421+00
923551,NO1,2025-10-18 04:30:00+00,65.35,2026-01-12 15:10:35.688421+00
923552,NO1,2025-10-18 04:45:00+00,65.63,2026-01-12 15:10:35.688421+00
923553,NO1,2025-10-18 05:00:00+00,66.14,2026-01-12 15:10:35.688421+00
923554,NO1,2025-10-18 05:15:00+00,66.41,2026-01-12 15:10:35.688421+00
923555,NO1,2025-10-18 05:30:00+00,65.79,2026-01-12 15:10:35.688421+00
923556,NO1,2025-10-18 05:45:00+00,66.15,2026-01-12 15:10:35.688421+00
923557,NO1,2025-10-18 06:00:00+00,66.16,2026-01-12 15:10:35.688421+00
923558,NO1,2025-10-18 06:15:00+00,66.33,2026-01-12 15:10:35.688421+00
923559,NO1,2025-10-18 06:30:00+00,66.57,2026-01-12 15:10:35.688421+00
923560,NO1,2025-10-18 06:45:00+00,66.99,2026-01-12 15:10:35.688421+00
923561,NO1,2025-10-18 07:00:00+00,67.76,2026-01-12 15:10:35.688421+00
923562,NO1,2025-10-18 07:15:00+00,67.94,2026-01-12 15:10:35.688421+00
923563,NO1,2025-10-18 07:30:00+00,67.96,2026-01-12 15:10:35.688421+00
923564,NO1,2025-10-18 07:45:00+00,65.77,2026-01-12 15:10:35.688421+00
923565,NO1,2025-10-18 08:00:00+00,68.68,2026-01-12 15:10:35.688421+00
923566,NO1,2025-10-18 08:15:00+00,68.55,2026-01-12 15:10:35.688421+00
923567,NO1,2025-10-18 08:45:00+00,66.33,2026-01-12 15:10:35.688421+00
923568,NO1,2025-10-18 09:00:00+00,67.07,2026-01-12 15:10:35.688421+00
923569,NO1,2025-10-18 09:15:00+00,66.70,2026-01-12 15:10:35.688421+00
923570,NO1,2025-10-18 09:30:00+00,66.22,2026-01-12 15:10:35.688421+00
923571,NO1,2025-10-18 09:45:00+00,63.61,2026-01-12 15:10:35.688421+00
923572,NO1,2025-10-18 10:00:00+00,65.95,2026-01-12 15:10:35.688421+00
923573,NO1,2025-10-18 10:15:00+00,64.69,2026-01-12 15:10:35.688421+00
923574,NO1,2025-10-18 10:30:00+00,62.42,2026-01-12 15:10:35.688421+00
923575,NO1,2025-10-18 10:45:00+00,61.31,2026-01-12 15:10:35.688421+00
923576,NO1,2025-10-18 11:00:00+00,62.05,2026-01-12 15:10:35.688421+00
923577,NO1,2025-10-18 11:15:00+00,61.53,2026-01-12 15:10:35.688421+00
923578,NO1,2025-10-18 11:30:00+00,61.44,2026-01-12 15:10:35.688421+00
923579,NO1,2025-10-18 11:45:00+00,61.88,2026-01-12 15:10:35.688421+00
923580,NO1,2025-10-18 12:00:00+00,61.32,2026-01-12 15:10:35.688421+00
923581,NO1,2025-10-18 12:15:00+00,61.89,2026-01-12 15:10:35.688421+00
923582,NO1,2025-10-18 12:30:00+00,63.11,2026-01-12 15:10:35.688421+00
923583,NO1,2025-10-18 12:45:00+00,65.91,2026-01-12 15:10:35.688421+00
923584,NO1,2025-10-18 13:00:00+00,62.98,2026-01-12 15:10:35.688421+00
923585,NO1,2025-10-18 13:15:00+00,66.03,2026-01-12 15:10:35.688421+00
923586,NO1,2025-10-18 13:30:00+00,66.51,2026-01-12 15:10:35.688421+00
923587,NO1,2025-10-18 13:45:00+00,66.90,2026-01-12 15:10:35.688421+00
923588,NO1,2025-10-18 14:00:00+00,63.48,2026-01-12 15:10:35.688421+00
923589,NO1,2025-10-18 14:15:00+00,66.89,2026-01-12 15:10:35.688421+00
923590,NO1,2025-10-18 14:30:00+00,67.41,2026-01-12 15:10:35.688421+00
923591,NO1,2025-10-18 14:45:00+00,69.82,2026-01-12 15:10:35.688421+00
923592,NO1,2025-10-18 15:00:00+00,66.83,2026-01-12 15:10:35.688421+00
923593,NO1,2025-10-18 15:15:00+00,67.40,2026-01-12 15:10:35.688421+00
